# Tests of LiteDB.Tests that pass under the JIT but fail when the suite runs as a Native AOT binary.
# scripts/validate-aot-test-suite.sh fails on any such test that is not listed here.
# Format: category<TAB>test name. Theory rows are numbered in declaration order.
#
# assertion-library             FluentAssertions or xunit builds generic code at run time (BeEquivalentTo, collection
#                               trackers, comparers). The assertion fails to run; LiteDB is not involved.
# test-uses-dynamic-code        The test itself emits a type with Reflection.Emit.
# test-uses-private-reflection  The test reflects over private LiteDB members that trimming removes, or closes a
#                               generic LiteDB method over a type by reflection.
# runtime-mapper                Reflection-based entity mapping constructs closed generic collection types, or
#                               System.Index, at run time. These APIs carry RequiresDynamicCode and are outside the
#                               Native AOT contract (docs/AOT.md); source-generated collections replace them.
runtime-mapper	LiteDB.Tests.Issues.Issue2456_Mapper_Tests.Deserialize_should_map_wrapped_arrays_to_clr_collections
runtime-mapper	LiteDB.Tests.Issues.Issue2456_Mapper_Tests.Deserialize_should_map_wrapped_documents_to_clr_types
runtime-mapper	LiteDB.Tests.Issues.Issue2456_Mapper_Tests.ToObject_should_read_entities_whose_fields_hold_wrapped_values
runtime-mapper	LiteDB.Tests.Issues.Issue2471_Test.TestFragmentDB_FindByIDException
runtime-mapper	LiteDB.Tests.Issues.Issue546_Tests.Test
runtime-mapper	LiteDB.Tests.Mapper.Dictionary_Tests.Deserialize_Hashtable
runtime-mapper	LiteDB.Tests.Mapper.Dictionary_Tests.Deserialize_Object
runtime-mapper	LiteDB.Tests.Mapper.Dictionary_Tests.Deserialize_Uri
runtime-mapper	LiteDB.Tests.Mapper.Dictionary_Tests.Dictionary_Map
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue1929_Tests.A_User_Type_Merely_Named_System_Index_Should_Map_Normally
test-uses-private-reflection	LiteDB.Tests.Engine.DropCollection_Tests.DropCollection_WithVectorIndex_ReclaimsTrackedPages
test-uses-private-reflection	LiteDB.Tests.Engine.Transactions_Tests.Test_Transaction_ReleaseWhenFailToStart
test-uses-private-reflection	LiteDB.Tests.Engine.Transactions_Tests.Transaction_Write_Lock_Timeout
test-uses-private-reflection	LiteDB.Tests.QueryTest.VectorIndex_Tests.VectorIndex_Search_Prunes_Node_Visits
assertion-library	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Generic_base_without_dictionary_interfaces_preserves_its_declared_schema
assertion-library	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Custom_instantiator_cannot_select_an_ambiguous_dictionary_view
assertion-library	LiteDB.Tests.Issues.Issue1851Replay_Tests.Grouping_repeated_local_hours_preserves_each_utc_instant
assertion-library	LiteDB.Tests.Issues.Issue1851Replay_Tests.Indexed_dates_support_multiple_aggregates_and_sort_replay[0]
assertion-library	LiteDB.Tests.Issues.Issue1851Replay_Tests.Indexed_dates_support_multiple_aggregates_and_sort_replay[1]
assertion-library	LiteDB.Tests.Issues.Issue1899QueryIncludes_Tests.Find_merges_collection_and_query_includes_without_mutating_the_query[0]
assertion-library	LiteDB.Tests.Issues.Issue1899QueryIncludes_Tests.Find_merges_collection_and_query_includes_without_mutating_the_query[1]
assertion-library	LiteDB.Tests.Issues.Issue1904Planning_Tests.Included_scalar_filter_and_order_use_current_reference_values
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Custom_document_serialized_collection_is_not_unwrapped
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Raw_projection_documents_still_map_as_documents_through_public_ToObject
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Read_transform_document_replacement_preserves_array_projection_shape
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Scored_vector_projections_unwrap_collections_after_transform[0]
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Scored_vector_projections_unwrap_collections_after_transform[1]
assertion-library	LiteDB.Tests.Issues.Issue2033CustomProjection_Tests.Typed_array_projection_still_invokes_virtual_ToObject_hook
assertion-library	LiteDB.Tests.Issues.Issue2033Projection_Tests.Arrays_preserve_null_empty_binary_and_bson_array_shapes
assertion-library	LiteDB.Tests.Issues.Issue2113GroupStar_Tests.Group_star_preserves_members_and_query_reuse_with_having_and_paging[0]
assertion-library	LiteDB.Tests.Issues.Issue2113GroupStar_Tests.Group_star_preserves_members_and_query_reuse_with_having_and_paging[1]
assertion-library	LiteDB.Tests.Issues.Issue2357InvalidTime_Tests.On_failure_rolls_back_the_batch_and_the_database_remains_usable
assertion-library	LiteDB.Tests.Issues.Issue2805_Uniqueness_Tests.Unique_request_surfaces_duplicate_keys_and_leaves_no_half_created_index
assertion-library	LiteDB.Tests.Issues.Issue2891_Tests.Snapshot_is_captured_at_call_time_and_survives_rename_and_delete
runtime-mapper	LiteDB.Tests.Issues.Issue1162_Tests.Expando_collection_round_trips_nested_values_without_mutating_input
runtime-mapper	LiteDB.Tests.Issues.Issue1162_Tests.Expando_declared_as_an_enumerable_preserves_its_array_contract
runtime-mapper	LiteDB.Tests.Issues.Issue1162_Tests.Typed_expando_preserves_a_type_named_member[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1162_Tests.Typed_expando_preserves_a_type_named_member[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Marker_interfaces_without_a_schema_use_the_discriminator_dictionary_schema[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Marker_interfaces_without_a_schema_use_the_discriminator_dictionary_schema[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Non_dictionary_interface_arguments_do_not_override_a_non_generic_factory_result
runtime-mapper	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Non_dictionary_interfaces_use_the_discriminator_dictionary_schema[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1192BaseDeclaration_Tests.Non_dictionary_interfaces_use_the_discriminator_dictionary_schema[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Inherited_custom_indexer_does_not_infer_its_generic_side_store_schema
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Object_declared_dictionary_retains_its_value_serializer_and_enum_array_shape
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Opaque_generic_base_tags_do_not_override_the_concrete_legacy_schema
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Standard_dictionary_subclasses_keep_the_implementations_key_value_schema[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Standard_dictionary_subclasses_keep_the_implementations_key_value_schema[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DeclaredSchema_Tests.Standard_dictionary_subclasses_keep_the_implementations_key_value_schema[2]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Dictionary_generic_arguments_can_have_a_different_order_than_the_contract
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Generic_legacy_dictionary_round_trips_without_using_its_tag_as_a_key_type
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Generic_side_store_does_not_change_legacy_mapping[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Generic_side_store_does_not_change_legacy_mapping[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Inherited_dictionary_contract_wins_over_unrelated_generic_arguments
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Inherited_legacy_dictionary_implementation_selects_its_own_contract
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Non_generic_subclass_and_erased_dictionary_keep_the_runtime_value_type
runtime-mapper	LiteDB.Tests.Issues.Issue1192DictionaryContracts_Tests.Opaque_two_argument_legacy_dictionary_preserves_its_historical_schema
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Custom_factory_preserves_the_constructed_dictionary_schema_for_a_legacy_base
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Direct_generic_implementation_preserves_its_matching_key_and_value_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Extra_tag_arguments_preserve_the_existing_first_two_type_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Read_only_contract_preserves_legacy_dictionary_key_and_value_types
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Unrelated_direct_generic_arguments_keep_legacy_object_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue1192DirectDictionary_Tests.Unrelated_multiple_side_contracts_do_not_make_the_legacy_store_ambiguous
runtime-mapper	LiteDB.Tests.Issues.Issue1192_Tests.Exception_with_delegate_and_member_metadata_preserves_ordinary_diagnostics
runtime-mapper	LiteDB.Tests.Issues.Issue1192_Tests.Generic_type_implementing_non_generic_IDictionary_serializes_every_entry
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_distinguishes_absent_null_and_non_null_values
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_does_not_replace_a_hidden_method_with_interface_semantics
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_rejects_null_and_non_string_runtime_keys
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_supports_Any_and_All_including_null_values_and_empty_sequences
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_uses_stored_field_names_and_parameterized_keys[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1376_Tests.ContainsKey_uses_stored_field_names_and_parameterized_keys[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1908_Tests.Row_dictionary_indexes_escape_captured_field_names[0]
runtime-mapper	LiteDB.Tests.Issues.Issue1908_Tests.Row_dictionary_indexes_escape_captured_field_names[1]
runtime-mapper	LiteDB.Tests.Issues.Issue1908_Tests.Row_dictionary_indexes_escape_captured_field_names[2]
runtime-mapper	LiteDB.Tests.Issues.Issue1908_Tests.Row_dictionary_indexes_escape_captured_field_names[3]
runtime-mapper	LiteDB.Tests.Issues.Issue2033Projection_Tests.Dictionary_projection_keeps_its_document_shape
runtime-mapper	LiteDB.Tests.Issues.Issue2255_Tests.Dictionary_keys_should_use_the_declared_key_converter
runtime-mapper	LiteDB.Tests.Issues.Issue2303ConstructorCleanup_Tests.Dictionary_constructor_metadata_is_cleared_after_population[0]
runtime-mapper	LiteDB.Tests.Issues.Issue2303ConstructorMapping_Tests.Null_custom_index_factory_retains_builtin_fallback
runtime-mapper	LiteDB.Tests.Issues.Issue2798ExplicitMapping_Tests.Conventional_declared_id_does_not_override_concrete_id
runtime-mapper	LiteDB.Tests.Issues.Issue2798ExplicitMapping_Tests.Covariant_abstract_id_uses_concrete_storage_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue2798InheritedId_Tests.Abstract_base_with_inherited_id_field_queries_derived_rows_by_id
runtime-mapper	LiteDB.Tests.Issues.Issue2798InheritedId_Tests.Abstract_base_with_non_virtual_id_queries_derived_rows_by_id
runtime-mapper	LiteDB.Tests.Issues.Issue2798InheritedId_Tests.Derived_types_that_really_disagree_on_the_inherited_id_still_throw
runtime-mapper	LiteDB.Tests.Issues.Issue2798InheritedId_Tests.Generic_abstract_base_resolves_the_id_per_closed_type
runtime-mapper	LiteDB.Tests.Issues.Issue2798InheritedId_Tests.Two_derived_types_sharing_the_inherited_id_agree_on_the_id_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue2798KnownMapping_Tests.Abstract_implementations_require_agreement_and_respect_explicit_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue2798KnownMapping_Tests.Inference_does_not_mutate_declared_mapping_or_other_mappers
runtime-mapper	LiteDB.Tests.Issues.Issue2798KnownMapping_Tests.Initializing_implementation_is_not_waited_on_or_used_for_inference
runtime-mapper	LiteDB.Tests.Issues.Issue2798KnownMapping_Tests.Known_implementations_must_agree_and_explicit_interface_mapping_wins
runtime-mapper	LiteDB.Tests.Issues.Issue2798Reopen_Tests.Fresh_mapper_uses_explicitly_known_concrete_schema_after_reopen
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Covariant_mapper_override_preserves_declared_id_policy
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Custom_id_selection_on_declared_schema_takes_precedence
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Custom_selection_of_no_declared_id_is_respected
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Exact_generic_interface_slot_wins_over_variant_contract
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Explicit_interface_slot_uses_concrete_id_mapping
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Hidden_covariant_name_does_not_impersonate_abstract_property_slot
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Hidden_mapper_helper_does_not_override_virtual_id_policy
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Unnamed_field_attribute_keeps_inference_enabled
runtime-mapper	LiteDB.Tests.Issues.Issue2798SchemaIdentity_Tests.Variant_interface_query_matches_implemented_generic_slot
runtime-mapper	LiteDB.Tests.Issues.Issue2798_Tests.Interface_DateTime_id_range_uses_the_concrete_id_mapping_for_query_and_delete
runtime-mapper	LiteDB.Tests.Issues.Issue2798_Tests.Interface_queries_and_deletes_use_the_same_id_mapping_as_insert
runtime-mapper	LiteDB.Tests.Issues.Issue2810_Quantifier_Tests.General_quantifiers_match_CLR_for_root_references_nested_sequences_and_empty_inputs
runtime-mapper	LiteDB.Tests.Issues.Issue2873_ReportedModelTests.Reported_Enum_model_survives_custom_construction_and_independent_reopen
runtime-mapper	LiteDB.Tests.Issues.Issue2873_Tests.Explicit_constructor_only_mapping_owns_state_without_running_mapped_setters
runtime-mapper	LiteDB.Tests.Issues.Issue2893_Tests.Inherited_interface_reference_can_be_inserted_included_and_queried_by_id
runtime-mapper	LiteDB.Tests.Issues.Issue2894_Tests.Stream_member_failure_names_the_entity_and_member
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue1192CollectibleDictionary_Tests.Serializing_a_collectible_dictionary_does_not_keep_its_type_alive[0]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue1192CollectibleDictionary_Tests.Serializing_a_collectible_dictionary_does_not_keep_its_type_alive[1]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue1192CollectibleDictionary_Tests.Serializing_a_collectible_dictionary_does_not_keep_its_type_alive[2]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2839_Tests.Count_Query_routes_the_exact_query_and_reads_an_Int32_result
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2839_Tests.LongCount_Query_routes_the_exact_query_and_preserves_Int64_width
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2839_Tests.LongCount_without_Query_preserves_an_engine_result_above_Int32
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2894ConstructorCode_Tests.Missing_constructor_parameter_names_keep_the_invalid_ctor_code_inside_the_mapping_context
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2894_Tests.Missing_constructor_parameter_names_report_metadata_and_trimming_guidance[0]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2894_Tests.Missing_constructor_parameter_names_report_metadata_and_trimming_guidance[1]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2894_Tests.Missing_constructor_parameter_names_report_metadata_and_trimming_guidance[2]
test-uses-dynamic-code	LiteDB.Tests.Issues.Issue2932_Tests.Count_tells_the_caller_to_use_LongCount_when_the_result_does_not_fit
test-uses-private-reflection	LiteDB.Tests.Issues.Issue2871_Tests.Cache_hits_remain_correct_while_unique_constructor_types_force_resizes
test-uses-private-reflection	LiteDB.Tests.QueryTest.VectorIndex_Tests.VectorIndex_Seed_Reproduces_Topology_And_Search
